epoch,train_loss,val_loss
175,5.209146547713317e-05,8.145390456775204e-05
176,4.444299652690957e-05,6.213747401488945e-05
177,4.218617348008345e-05,5.3417958406498654e-05
178,4.257050204614643e-05,6.0500387917272747e-05
179,4.505109617722073e-05,7.100509683368727e-05
180,5.6093258287794676e-05,6.726118444930763e-05
181,5.514124876009935e-05,5.7303674111608416e-05
182,5.65589546319891e-05,7.329518848564476e-05
183,6.747979172029194e-05,0.00017483056581113487
184,0.00010727228998968548,9.173584257951006e-05
185,5.509888962313364e-05,6.987072265474126e-05
186,5.640923237396319e-05,8.343337976839394e-05
187,6.001747549982445e-05,7.067457263474353e-05
188,7.122889143250755e-05,6.850004938314669e-05
189,0.00012650246869518676,7.601899415021762e-05
190,8.472880786443552e-05,5.959406335023232e-05
191,5.897663967599246e-05,7.490398202207871e-05
192,4.428516289904523e-05,5.7852664758684115e-05
193,8.315496697005901e-05,0.00011564890446607024
194,6.804832446505316e-05,0.00012071810633642598
195,8.335968099841425e-05,6.720203091390431e-05
196,6.805499858521877e-05,5.654754349961877e-05
197,5.115630500023888e-05,7.033874207991175e-05
198,5.160487837036437e-05,6.429267159546725e-05
199,4.4873687081483446e-05,7.012977584963664e-05
200,5.223715941776225e-05,6.320124230114743e-05
201,6.650126843768786e-05,6.193420631461777e-05
202,4.732081288238987e-05,6.629709896515124e-05
203,5.3265503414546735e-05,6.63144928694237e-05
204,6.495202499288347e-05,5.686627482646145e-05
205,5.003377100365469e-05,6.14783595665358e-05
206,3.919667233276414e-05,5.946169476374052e-05
207,4.601752235347786e-05,5.8664379321271556e-05
208,4.601498734370001e-05,6.573602222488261e-05
209,5.597249698687599e-05,5.618478317046538e-05
210,5.3519144454515875e-05,6.020002692821436e-05
211,4.471993005691647e-05,6.33349161944352e-05
212,5.105196520493006e-05,7.007253007031977e-05
213,4.2584935313656885e-05,5.380450093070976e-05
214,4.5674695270876825e-05,6.352811178658157e-05
215,4.193001843139593e-05,5.727773313992657e-05
216,6.411882490779548e-05,9.544806380290538e-05
217,5.440092247061495e-05,5.225520508247428e-05
218,4.285944776876766e-05,5.822310413350351e-05
219,4.585599154696948e-05,5.921005504205823e-05
220,5.1067775447418995e-05,7.455443410435692e-05
221,5.344997622490734e-05,6.402676954166963e-05
222,4.472067881910004e-05,4.715983668575063e-05
223,4.733312760601455e-05,5.1899087702622636e-05
224,5.6004049342432566e-05,9.022111044032499e-05
225,8.453864996805682e-05,5.509334077942185e-05
226,7.243031260176477e-05,7.128666620701552e-05
227,5.288829164452512e-05,7.438649699906819e-05
228,5.307682369510241e-05,6.981365877436473e-05
229,4.280678992720575e-05,6.301022658590227e-05
230,4.315912180820967e-05,7.93209721450694e-05
231,4.383527423421831e-05,6.084560372983105e-05
232,5.3798582567568786e-05,7.633992790943012e-05
233,4.392029834641355e-05,6.297137806541287e-05
234,4.24498640231005e-05,5.371610095608048e-05
235,4.2403300622853834e-05,5.557386175496504e-05
236,5.0858342877869624e-05,9.395709494128824e-05
237,4.987427035468334e-05,0.00010383541084593161
238,4.961285611154215e-05,5.911268526688218e-05
239,6.146977846748831e-05,7.232673960970715e-05
240,5.8713617115493186e-05,5.78096900426317e-05
241,5.956192531316033e-05,6.780590338166803e-05
242,4.277705408061262e-05,6.113306299084797e-05
243,4.096539222783494e-05,4.6315199142554775e-05
244,3.915913335235514e-05,4.735718976007774e-05
245,3.764291779423895e-05,5.531953065656126e-05
246,3.4485683334589176e-05,5.214711418375373e-05
247,3.474879304121714e-05,4.393434210214764e-05
248,3.6590203804239124e-05,4.9289042362943294e-05
249,3.400064914868298e-05,4.4419256300898266e-05
250,3.551179237216605e-05,5.799466380267404e-05
251,4.529211045420115e-05,4.71191990072839e-05
252,3.8830308354094583e-05,4.7645562153775246e-05
253,4.0307283845984124e-05,6.077753787394613e-05
254,4.6707558960241094e-05,5.129909841343761e-05
255,3.975997349863808e-05,4.4892642472404985e-05
256,3.5931811163953334e-05,6.212949447217397e-05
257,4.0150483404101e-05,5.4075197840575126e-05
258,3.697078450799877e-05,5.238253070274368e-05
259,3.505279486985687e-05,5.6204259453807023e-05
260,3.735220806530296e-05,5.1854951743735e-05
261,3.508221396424977e-05,4.70661063445732e-05
262,3.547540787125895e-05,4.627300950232893e-05
263,3.244651485477913e-05,6.81072830047924e-05
264,5.5657334004618775e-05,6.364578875945881e-05
265,6.13671541445497e-05,6.461517696152442e-05
266,4.591923508004666e-05,4.60951094282791e-05
267,4.6955636703800835e-05,6.0381894581951204e-05
268,4.118819263319231e-05,4.598326631821692e-05
269,3.8128835182181895e-05,4.314796533435583e-05
270,3.8135586526715834e-05,4.432269925018773e-05
271,3.772966572961939e-05,6.043562971171923e-05
272,3.415149248295083e-05,4.786806894117035e-05
273,3.69413756660916e-05,4.103375831618905e-05
274,3.225386370269751e-05,4.705967949121259e-05
275,3.5347957567534074e-05,8.778544288361445e-05
276,4.5672431869289454e-05,6.770621257601306e-05
277,5.8728658338871107e-05,5.188587456359528e-05
278,4.200272641438377e-05,5.215932542341761e-05
279,3.8050296842067674e-05,4.476822941796854e-05
280,4.171471193165582e-05,4.352656069386285e-05
281,3.663848614947214e-05,5.523543877643533e-05
282,4.092539356034567e-05,5.375775654101744e-05
283,4.8077567540035076e-05,4.341149797255639e-05
284,3.802274064086801e-05,5.153983729542233e-05
285,4.064249672162325e-05,3.797535209741909e-05
286,3.499075335805008e-05,4.9036271957447755e-05
287,3.540317373501073e-05,8.653723343741149e-05
288,4.101039460444802e-05,5.4697637096978724e-05
289,4.345207492984958e-05,5.3122749523026866e-05
290,3.9760723666404374e-05,3.973594575654715e-05
291,3.2173815353334334e-05,4.2569256038405e-05
292,3.531307050831277e-05,4.274454404367134e-05
293,3.16523576409302e-05,3.909604020009283e-05
294,2.9484390407477886e-05,4.068012603966054e-05
295,3.203952862598023e-05,4.150566419411916e-05
296,3.528470990039006e-05,4.0368921327171846e-05
297,3.145323584745215e-05,4.27269194915425e-05
298,3.647080434761433e-05,5.202939792070538e-05
299,4.193904822552047e-05,5.859023076482117e-05
300,3.8011621572050814e-05,4.531411614152603e-05
