epoch,train_loss,val_loss
1,0.9596982300281525,0.10937617719173431
2,0.16965132703383765,0.09804686158895493
3,0.09432027613123257,0.06921583414077759
4,0.0662086047232151,0.049834493547677994
5,0.031051890303691227,0.02369089238345623
6,0.026449958483378094,0.03832430765032768
7,0.02645784057676792,0.015389196574687958
8,0.010406199221809706,0.009162520989775658
9,0.011438105876247088,0.015603428706526756
10,0.014669873441259066,0.007240914274007082
11,0.005651839155082901,0.011691250838339329
12,0.00815174107750257,0.013909374363720417
13,0.0065669899340718985,0.005246893037110567
14,0.0031218466659386954,0.0028474589344114065
15,0.002691137371584773,0.003912156447768211
16,0.0036468023899942636,0.002878222381696105
17,0.0021862682964031896,0.0030640605837106705
18,0.0021316828982283673,0.0037716797087341547
19,0.0020702006683374443,0.002709855092689395
20,0.0013353930941472452,0.0022119106724858284
21,0.0016354738424221675,0.002263483591377735
22,0.0015147771143044035,0.001978820189833641
23,0.0013729473575949669,0.002455363981425762
24,0.0012858799503495295,0.0024242419749498367
25,0.0013310862705111504,0.0018622537609189749
26,0.0009544459559644262,0.0017318648751825094
27,0.0009651822037994862,0.0017457572976127267
28,0.0009046829266784092,0.0017096385126933455
29,0.0007329487222402046,0.0015609822003170848
30,0.0007795452062661449,0.0014419684885069728
31,0.0006461351149482653,0.0014427992282435298
32,0.0007789739174768329,0.0014732539420947433
33,0.0006917244754731655,0.0014638868160545826
34,0.0008007176608468095,0.0013189470628276467
35,0.0006947851118942102,0.0012783020501956344
36,0.0007369151377740005,0.00131877395324409
37,0.0007024570756281415,0.0013983143726363778
38,0.000568510159306849,0.0013122124364599586
39,0.0005817181760600457,0.0012466516345739365
40,0.0007252851113056143,0.00117492547724396
41,0.0005016450207525244,0.0011656046845018864
42,0.0004600198202145596,0.0011557536199688911
43,0.0004458115727175027,0.0011130253551527858
44,0.0006287132176415374,0.001129445619881153
45,0.0005656240876608839,0.0011567507172003388
46,0.0004986830851218352,0.00103367876727134
47,0.0004323276710541298,0.0009766649454832077
48,0.0005069754552096128,0.0009675511391833425
49,0.0004083121408863614,0.001100817578844726
50,0.00041140812876013416,0.0010139492806047201
51,0.00040068514257048565,0.0008902045083232224
52,0.00033269177947659045,0.0008966760360635817
53,0.00047657555357242626,0.0009684459655545652
54,0.00041842652717605233,0.0009149719262495637
55,0.0003265884976523618,0.0008615820552222431
56,0.00039542918481553596,0.0009075861889868975
57,0.00034344641608186066,0.001053549931384623
58,0.00032569068813851726,0.0008294172585010529
59,0.0004453691847932835,0.0008077942184172571
60,0.0002903079633445789,0.0009063247125595808
61,0.00038337853038683534,0.0008877798682078719
62,0.0002833556112212439,0.0007755079423077404
63,0.000313761702273041,0.0008067444432526827
64,0.0002772750691898788,0.0008729842375032604
65,0.00028128315655825037,0.0008379988139495254
66,0.0002839100343408063,0.0009100640891119838
67,0.0003393602673895657,0.0008941991836763918
68,0.00025413278975368786,0.0008221914176829159
69,0.00035680494814490277,0.0008397510391660035
70,0.00029551511397585273,0.000850133947096765
71,0.00022716448196054748,0.0008167089545167983
72,0.00025582964493272203,0.0007841921760700643
73,0.0002623920930394282,0.0007771610980853438
74,0.00024681568902451545,0.0008370121358893812
75,0.0002486521649795274,0.0007670245249755681
76,0.0002612300935046126,0.0007535875774919987
77,0.00021246123651508242,0.0008461715769954026
78,0.0002698272534568484,0.0008635882986709476
79,0.0002194327583614116,0.000753042462747544
80,0.00022297127482791743,0.0007292572408914566
81,0.00023756355706912777,0.0006940762395970523
82,0.00018350634491071105,0.0007750411750748754
83,0.00022722209784357497,0.0007937317714095116
84,0.00025606906759397435,0.0007362914620898664
85,0.00027952234086114913,0.0007871868438087404
86,0.00021198597581436238,0.0007687890320084989
87,0.0002353617164772004,0.000847484334371984
88,0.00026700273156166077,0.0008030938333831728
89,0.00023192435522408536,0.0007911899592727423
90,0.00019237264253509542,0.000830350792966783
91,0.00025010204990394413,0.0007341232267208397
92,0.00022253526549320668,0.0007602331461384892
93,0.0001669722405495122,0.0008182951714843512
94,0.0002582273300504312,0.0006811048951931298
95,0.00024331098635836193,0.0006948563968762755
96,0.0001993436502137532,0.0008083130815066397
97,0.00019986846503646424,0.0008080184925347567
98,0.0002531776650963972,0.0007525791879743338
99,0.00020736334166334322,0.0007987916469573975
100,0.00016372043076747408,0.0007216947851702571
101,0.00014713141232884178,0.0006894307443872094
102,0.00015692569043797752,0.0006966615910641849
103,0.0001487417466705665,0.0007117296336218715
104,0.00015149272803682834,0.000714368827175349
105,0.00021310684921142334,0.0006771979387849569
106,0.00015063018266422054,0.0007394618587568402
107,0.0001513785270314353,0.0007572085596621037
108,0.00018692249432206154,0.0006875838153064251
109,0.00016284973147169998,0.0007114906911738217
110,0.00012513016554294154,0.0008004281553439796
111,0.00018000277729394534,0.0007004157523624599
112,0.0001321314315039975,0.0007423409842886031
113,0.00012143406638642773,0.0008034880156628788
114,0.000143762100681973,0.0007100010407157242
115,0.00016249104616387436,0.0006900983862578869
116,0.00011588234337978065,0.0008094847435131669
117,0.00014159869654880217,0.0007197714876383543
118,0.0002026798368509238,0.000673458504024893
119,0.00010223941838679214,0.0008224978228099644
120,0.00015884412277955562,0.0006810254417359829
121,9.750815661391243e-05,0.0006792654166929424
122,0.00011300176265649498,0.0006866866024211049
